id,nume,prenume,sex,instanță/parchet,mişcat,an,lună,CA cod,trib cod,jud cod,nivel
1028,AILIOAIE,MARCELA,f,TRIBUNALUL SUCEAVA,out,2009,04,CA13,TB40,-88,2
1029,STĂNCULESCU,CĂTĂLIN NICOLAE,m,JUDECĂTORIA STREHAIA,0,2015,04,CA7,TB24,J90,1
1029,STĂNCULESCU,CĂTĂLIN NICOLAE,m,JUDECĂTORIA STREHAIA,0,2016,04,CA7,TB24,J90,1
1029,STĂNCULESCU,CĂTĂLIN NICOLAE,m,JUDECĂTORIA STREHAIA,out,2017,04,CA7,TB24,J90,1
103,MOLDOVAN,EMIL IOAN,m,TRIBUNALUL CLUJ,NA,2006,04,CA5,TB16,-88,2
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2006,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2007,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2008,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2009,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2010,05,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2011,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2012,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2013,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2014,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2015,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,0,2016,04,CA4,-88,-88,3
1030,POPA,ION,m,CURTEA DE APEL BUCUREŞTI,out,2017,04,CA4,-88,-88,3
1031,IOSCHICI,MARIA,f,JUDECĂTORIA LUGOJ,0,2006,04,CA14,TB43,J167,1
1031,IOSCHICI,MARIA,f,JUDECĂTORIA LUGOJ,0,2007,04,CA14,TB43,J167,1
1031,IOSCHICI,MARIA,f,JUDECĂTORIA LUGOJ,out,2008,04,CA14,TB43,J167,1
1032,SPÂNOCHE,RAMONA IZABELA,f,JUDECĂTORIA CONSTANŢA,0,2006,04,CA6,TB20,J71,1
1032,SPÂNOCHE,RAMONA IZABELA,f,JUDECĂTORIA CONSTANŢA,0,2007,04,CA6,TB20,J71,1
1032,SPÂNOCHE,RAMONA IZABELA,f,JUDECĂTORIA CONSTANŢA,0,2008,04,CA6,TB20,J71,1
1032,SPÂNOCHE,RAMONA IZABELA,f,JUDECĂTORIA CONSTANŢA,up,2009,04,CA6,TB20,J71,1
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2010,05,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2011,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2012,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2013,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2014,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2015,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,0,2016,04,CA6,TB20,-88,2
1032,SPÂNOCHE,RAMONA IZABELA,f,TRIBUNALUL CONSTANŢA,out,2017,04,CA6,TB20,-88,2
1033,SULTANA,ROXANA MIHAELA,f,TRIBUNALUL DÂMBOVIŢA,0,2016,04,CA12,TB37,-88,2
1033,SULTANA,ROXANA MIHAELA,f,TRIBUNALUL DÂMBOVIŢA,out,2017,04,CA12,TB37,-88,2
1034,MOVILESCU,OANA GABRIELA,f,JUDECĂTORIA BACĂU,NA,2009,04,CA2,TB4,J17,1
1035,DIACONU,DELIA CRISTINA,f,JUDECĂTORIA PLOIEŞTI,across,2013,04,CA12,TB38,J142,1
1035,DIACONU,DELIA CRISTINA,f,JUDECĂTORIA SECTORULUI ŞASE,0,2014,04,CA4,TB9,J38,1
1035,DIACONU,DELIA CRISTINA,f,JUDECĂTORIA SECTORULUI ŞASE,0,2015,04,CA4,TB9,J38,1
1035,DIACONU,DELIA CRISTINA,f,JUDECĂTORIA SECTORULUI ŞASE,0,2016,04,CA4,TB9,J38,1
1035,DIACONU,DELIA CRISTINA,f,JUDECĂTORIA SECTORULUI ŞASE,out,2017,04,CA4,TB9,J38,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2006,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2007,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2008,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2009,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2010,05,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2011,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2012,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2013,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2014,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2015,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,0,2016,04,CA14,TB43,J167,1
1036,STERFENITU,FULVIA ELISABETA,f,JUDECĂTORIA LUGOJ,out,2017,04,CA14,TB43,J167,1
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2006,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2007,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2008,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2009,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2010,05,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2011,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2012,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2013,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2014,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2015,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,0,2016,04,CA5,-88,-88,3
1037,TĂMAS,FLOAREA,dk,CURTEA DE APEL CLUJ,out,2017,04,CA5,-88,-88,3
1038,GHEŢU,GABRIELA,f,TRIBUNALUL GIURGIU,NA,2017,04,CA4,TB11,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,JUDECĂTORIA SECTORULUI UNU,up,2008,04,CA4,TB9,J33,1
1039,STOICA,LUMINIŢA CRISTINA,f,TRIBUNALUL BUCUREŞTI,0,2009,04,CA4,TB9,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,TRIBUNALUL BUCUREŞTI,0,2010,05,CA4,TB9,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,TRIBUNALUL BUCUREŞTI,0,2011,04,CA4,TB9,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,TRIBUNALUL BUCUREŞTI,0,2012,04,CA4,TB9,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,TRIBUNALUL BUCUREŞTI,up,2013,04,CA4,TB9,-88,2
1039,STOICA,LUMINIŢA CRISTINA,f,CURTEA DE APEL BUCUREŞTI,0,2014,04,CA4,-88,-88,3
1039,STOICA,LUMINIŢA CRISTINA,f,CURTEA DE APEL BUCUREŞTI,0,2015,04,CA4,-88,-88,3
1039,STOICA,LUMINIŢA CRISTINA,f,CURTEA DE APEL BUCUREŞTI,0,2016,04,CA4,-88,-88,3
1039,STOICA,LUMINIŢA CRISTINA,f,CURTEA DE APEL BUCUREŞTI,out,2017,04,CA4,-88,-88,3
104,BOGDAN,DENISA FLAVIA,f,JUDECĂTORIA ALBA IULIA,0,2010,05,CA1,TB1,J2,1
104,BOGDAN,DENISA FLAVIA,f,JUDECĂTORIA ALBA IULIA,out,2011,04,CA1,TB1,J2,1
1040,DAN,CĂTĂLINA,f,JUDECĂTORIA PITEŞTI,0,2015,04,CA11,TB33,J125,1
1040,DAN,CĂTĂLINA,f,JUDECĂTORIA PITEŞTI,up,2016,04,CA11,TB33,J125,1
1040,DAN,CĂTĂLINA,f,TRIBUNALUL ARGEŞ,out,2017,04,CA11,TB33,-88,2
1041,GALEA,OVIDIU DANIEL,m,JUDECĂTORIA ORADEA,0,2006,04,CA10,TB31,J117,1
1041,GALEA,OVIDIU DANIEL,m,JUDECĂTORIA ORADEA,0,2007,04,CA10,TB31,J117,1
1041,GALEA,OVIDIU DANIEL,m,JUDECĂTORIA ORADEA,0,2008,04,CA10,TB31,J117,1
1041,GALEA,OVIDIU DANIEL,m,JUDECĂTORIA ORADEA,up,2009,04,CA10,TB31,J117,1
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2010,05,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2011,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2012,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2013,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2014,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2015,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,0,2016,04,CA10,TB31,-88,2
1041,GALEA,OVIDIU DANIEL,m,TRIBUNALUL BIHOR,out,2017,04,CA10,TB31,-88,2
1042,GABOR,CRINA BIANCA,f,JUDECĂTORIA TÂRGU MUREŞ,NA,2017,04,CA15,TB45,J177,1
1043,OŢEL,SIMONA,f,JUDECĂTORIA FILIAŞI,0,2011,04,CA7,TB22,J81,1
1043,OŢEL,SIMONA,f,JUDECĂTORIA FILIAŞI,0,2012,04,CA7,TB22,J81,1
1043,OŢEL,SIMONA,f,JUDECĂTORIA FILIAŞI,0,2013,04,CA7,TB22,J81,1
1043,OŢEL,SIMONA,f,JUDECĂTORIA FILIAŞI,out,2014,04,CA7,TB22,J81,1
1044,CIOBANU,LILIANA ALINA,f,JUDECĂTORIA BUZĂU,0,2006,04,CA12,TB36,J131,1
1044,CIOBANU,LILIANA ALINA,f,JUDECĂTORIA BUZĂU,out,2007,04,CA12,TB36,J131,1
1045,DOLGOŞ,PAUL DUMITRU,m,JUDECĂTORIA BACĂU,NA,2010,05,CA2,TB4,J17,1
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2006,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2007,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2008,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2009,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2010,05,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2011,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,0,2012,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,CURTEA DE APEL IAŞI,up,2013,04,CA9,-88,-88,3
1046,VĂLEANU,PETRONELLA CRISTINA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2014,04,-88,-88,-88,4
1046,VĂLEANU,PETRONELLA CRISTINA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2015,04,-88,-88,-88,4
1046,VĂLEANU,PETRONELLA CRISTINA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2016,04,-88,-88,-88,4
1046,VĂLEANU,PETRONELLA CRISTINA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,out,2017,04,-88,-88,-88,4
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2011,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2012,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2013,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2014,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2015,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,0,2016,04,CA6,TB20,J74,1
1047,UNGUREANU,VIRGIL MARIUS,m,JUDECĂTORIA MEDGIDIA,out,2017,04,CA6,TB20,J74,1
1048,OLARU,ALINA CAMELIA,f,JUDECĂTORIA TÂRGU NEAMŢ,across,2014,04,CA2,TB5,J25,1
1048,OLARU,ALINA CAMELIA,f,JUDECĂTORIA URZICENI,across,2015,04,CA4,TB12,J46,1
1048,OLARU,ALINA CAMELIA,f,JUDECĂTORIA SECTORULUI PATRU,0,2016,04,CA4,TB9,J36,1
1048,OLARU,ALINA CAMELIA,f,JUDECĂTORIA SECTORULUI PATRU,out,2017,04,CA4,TB9,J36,1
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2006,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2007,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2008,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2009,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2010,05,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2011,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2012,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2013,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2014,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2015,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,0,2016,04,CA1,TB3,-88,2
1049,POPA,LAURA ROXANA,f,TRIBUNALUL SIBIU,out,2017,04,CA1,TB3,-88,2
105,RADU,CRISTINA,f,JUDECĂTORIA CONSTANŢA,across,2006,04,CA6,TB20,J71,1
105,RADU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,across,2007,04,CA13,TB39,J145,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,0,2008,04,CA9,TB29,J106,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,0,2009,04,CA9,TB29,J106,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,0,2010,05,CA9,TB29,J106,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,0,2011,04,CA9,TB29,J106,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,0,2012,04,CA9,TB29,J106,1
105,RADU,CRISTINA,f,JUDECĂTORIA IAŞI,up,2013,04,CA9,TB29,J106,1
105,RADU,CRISTINA,f,TRIBUNALUL IAŞI,0,2014,04,CA9,TB29,-88,2
105,RADU,CRISTINA,f,TRIBUNALUL IAŞI,up,2015,04,CA9,TB29,-88,2
105,RADU,CRISTINA,f,CURTEA DE APEL PLOIEŞTI,down,2016,04,CA12,-88,-88,3
105,RADU,CRISTINA,f,TRIBUNALUL IAŞI,out,2017,04,CA9,TB29,-88,2
1050,GHEORGHE BĂDESCU,IOANA CRISTINA,f,TRIBUNALUL BUCUREŞTI,NA,2006,04,CA4,TB9,-88,2
1051,FRĂŢILESCU,PAUL MIHAI,m,TRIBUNALUL PRAHOVA,up,2006,04,CA12,TB38,-88,2
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2007,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2008,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2009,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2010,05,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2011,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2012,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2013,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2014,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2015,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,0,2016,04,CA12,-88,-88,3
1051,FRĂŢILESCU,PAUL MIHAI,m,CURTEA DE APEL PLOIEŞTI,out,2017,04,CA12,-88,-88,3
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2009,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2010,05,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2011,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2012,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2013,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,0,2014,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,JUDECĂTORIA BEIUŞ,up,2015,04,CA10,TB31,J115,1
1052,CAPOTĂ,MARIUS PAVEL,m,CURTEA DE APEL ORADEA,0,2016,04,CA10,-88,-88,3
1052,CAPOTĂ,MARIUS PAVEL,m,CURTEA DE APEL ORADEA,out,2017,04,CA10,-88,-88,3
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL PENTRU MINORI ŞI FAMILIE BRAŞOV,across,2006,04,CA3,TB7,-88,2
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL COVASNA,0,2007,04,CA3,TB8,-88,2
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL COVASNA,across,2008,04,CA3,TB8,-88,2
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL OLT,across,2009,04,CA7,TB25,-88,2
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL BUCUREŞTI,0,2010,05,CA4,TB9,-88,2
1053,PRICINĂ,CONSTANŢA,f,TRIBUNALUL BUCUREŞTI,down,2011,04,CA4,TB9,-88,2
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA RUPEA,0,2012,04,CA3,TB6,J28,1
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA RUPEA,0,2013,04,CA3,TB6,J28,1
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA RUPEA,across,2014,04,CA3,TB6,J28,1
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA AIUD,0,2015,04,CA1,TB1,J1,1
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA AIUD,0,2016,04,CA1,TB1,J1,1
1053,PRICINĂ,CONSTANŢA,f,JUDECĂTORIA AIUD,out,2017,04,CA1,TB1,J1,1
1054,FILIPEANU,ELENA CRIZANTEMA,f,JUDECĂTORIA SECTORULUI DOI,across,2006,04,CA4,TB9,J34,1
1054,FILIPEANU,ELENA CRIZANTEMA,f,JUDECĂTORIA IAŞI,0,2007,04,CA9,TB29,J106,1
1054,FILIPEANU,ELENA CRIZANTEMA,f,JUDECĂTORIA IAŞI,up,2008,04,CA9,TB29,J106,1
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,0,2009,04,CA9,TB29,-88,2
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,0,2010,05,CA9,TB29,-88,2
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,0,2011,04,CA9,TB29,-88,2
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,0,2012,04,CA9,TB29,-88,2
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,0,2013,04,CA9,TB29,-88,2
1054,FILIPEANU,ELENA CRIZANTEMA,f,TRIBUNALUL IAŞI,out,2014,04,CA9,TB29,-88,2
1055,GHENA,MARIANA,f,CURTEA DE APEL GALAŢI,0,2006,04,CA8,-88,-88,3
1055,GHENA,MARIANA,f,CURTEA DE APEL GALAŢI,0,2007,04,CA8,-88,-88,3
1055,GHENA,MARIANA,f,CURTEA DE APEL GALAŢI,0,2008,04,CA8,-88,-88,3
1055,GHENA,MARIANA,f,CURTEA DE APEL GALAŢI,0,2009,04,CA8,-88,-88,3
1055,GHENA,MARIANA,f,CURTEA DE APEL GALAŢI,up,2010,05,CA8,-88,-88,3
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2011,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2012,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2013,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2014,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2015,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2016,04,-88,-88,-88,4
1055,GHENA,MARIANA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,out,2017,04,-88,-88,-88,4
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI DOI,across,2012,04,CA4,TB9,J34,1
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI PATRU,0,2013,04,CA4,TB9,J36,1
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI PATRU,0,2014,04,CA4,TB9,J36,1
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI PATRU,0,2015,04,CA4,TB9,J36,1
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI PATRU,0,2016,04,CA4,TB9,J36,1
1056,BERNEA,MIHAI,m,JUDECĂTORIA SECTORULUI PATRU,out,2017,04,CA4,TB9,J36,1
1057,POPOIU,GEORGIANA ELENA,f,JUDECĂTORIA SECTORULUI UNU,0,2012,04,CA4,TB9,J33,1
1057,POPOIU,GEORGIANA ELENA,f,JUDECĂTORIA SECTORULUI UNU,up,2013,04,CA4,TB9,J33,1
1057,POPOIU,GEORGIANA ELENA,f,TRIBUNALUL BUCUREŞTI,0,2014,04,CA4,TB9,-88,2
1057,POPOIU,GEORGIANA ELENA,f,TRIBUNALUL BUCUREŞTI,0,2015,04,CA4,TB9,-88,2
1057,POPOIU,GEORGIANA ELENA,f,TRIBUNALUL BUCUREŞTI,up,2016,04,CA4,TB9,-88,2
1057,POPOIU,GEORGIANA ELENA,f,CURTEA DE APEL BUCUREŞTI,out,2017,04,CA4,-88,-88,3
1058,MECEANU,CONSTANTIN CRISTINEL,m,JUDECĂTORIA SECTORULUI ŞASE,0,2014,05,CA4,TB9,J38,1
1058,MECEANU,CONSTANTIN CRISTINEL,m,JUDECĂTORIA SECTORULUI ŞASE,0,2015,04,CA4,TB9,J38,1
1058,MECEANU,CONSTANTIN CRISTINEL,m,JUDECĂTORIA SECTORULUI ŞASE,0,2016,04,CA4,TB9,J38,1
1058,MECEANU,CONSTANTIN CRISTINEL,m,JUDECĂTORIA SECTORULUI ŞASE,out,2017,04,CA4,TB9,J38,1
1059,TOMA,DIANA,f,JUDECĂTORIA PLOIEŞTI,0,2016,04,CA12,TB38,J142,1
1059,TOMA,DIANA,f,JUDECĂTORIA PLOIEŞTI,out,2017,04,CA12,TB38,J142,1
106,CONSTANTINESCU,ALINA,f,JUDECĂTORIA RÂMNICU VÂLCEA,0,2013,04,CA11,TB35,J130,1
106,CONSTANTINESCU,ALINA,f,JUDECĂTORIA RÂMNICU VÂLCEA,0,2014,04,CA11,TB35,J130,1
106,CONSTANTINESCU,ALINA,f,JUDECĂTORIA RÂMNICU VÂLCEA,0,2015,04,CA11,TB35,J130,1
106,CONSTANTINESCU,ALINA,f,JUDECĂTORIA RÂMNICU VÂLCEA,across,2016,04,CA11,TB35,J130,1
106,CONSTANTINESCU,ALINA,m,JUDECĂTORIA SALONTA,out,2017,04,CA10,TB31,J118,1
1060,CHEPTENE MICU,DIANA MIHAELA,f,TRIBUNALUL IAŞI,down,2006,04,CA9,TB29,-88,2
1060,CHEPTENE MICU,DIANA MIHAELA,f,JUDECĂTORIA IAŞI,0,2007,04,CA9,TB29,J106,1
1060,CHEPTENE MICU,DIANA MIHAELA,f,JUDECĂTORIA IAŞI,0,2008,04,CA9,TB29,J106,1
1060,CHEPTENE MICU,DIANA MIHAELA,f,JUDECĂTORIA IAŞI,up,2009,04,CA9,TB29,J106,1
1060,CHEPTENE MICU,DIANA MIHAELA,f,CURTEA DE APEL IAŞI,0,2010,05,CA9,-88,-88,3
1060,CHEPTENE MICU,DIANA MIHAELA,f,CURTEA DE APEL IAŞI,0,2011,04,CA9,-88,-88,3
